 height   mass  gender
 164.56  66.75  Female
 161.88  61.50  Female
 168.46  69.49  Female
 168.29  64.72  Female
 156.73  57.50  Female
 164.31  56.57  Female
 177.28  82.74  Female
 155.35  53.99  Female
 160.96  63.17  Female
 168.70  60.88  Female
 164.19  58.32  Female
 160.76  57.33  Female
 157.03  60.63  Female
 170.26  81.51  Female
 150.71  54.79  Female
 155.54  51.77  Female
 147.12  45.60  Female
 161.05  58.67  Female
 163.65  64.49  Female
 165.70  65.28  Female
 169.00  66.89  Female
 167.00  66.02  Female
 161.88  51.82  Female
 156.41  53.47  Female
 150.50  63.10  Female
 156.10  53.07  Female
 159.03  61.12  Female
 174.65  69.70  Female
 164.08  65.46  Female
 153.93  45.35  Female
 164.23  60.97  Female
 158.63  60.18  Female
 158.51  52.88  Female
 164.56  67.32  Female
 165.32  67.24  Female
 157.68  58.27  Female
 168.82  72.60  Female
 158.87  56.96  Female
 167.59  64.00  Female
 154.66  52.87  Female
 159.39  54.67  Female
 161.89  64.62  Female
 160.53  56.90  Female
 157.86  59.46  Female
 162.49  68.20  Female
 156.14  53.93  Female
 164.97  64.26  Female
 157.76  53.96  Female
 162.33  63.82  Female
 165.71  68.13  Female
 163.37  51.73  Female
 165.20  63.58  Female
 145.58  42.57  Female
 160.57  57.60  Female
 169.91  73.06  Female
 162.49  60.53  Female
 153.78  53.69  Female
 165.77  62.62  Female
 161.18  60.58  Female
 165.24  68.08  Female
 160.58  63.62  Female
 166.76  68.56  Female
 153.80  51.35  Female
 153.89  51.07  Female
 169.35  59.87  Female
 160.54  58.94  Female
 173.50  75.64  Female
 161.49  61.58  Female
 154.73  54.32  Female
 155.68  53.66  Female
 164.67  70.23  Female
 160.69  63.07  Female
 163.34  63.89  Female
 158.97  69.65  Female
 170.97  72.74  Female
 162.72  62.25  Female
 163.17  64.66  Female
 153.70  56.10  Female
 163.96  60.46  Female
 167.73  68.48  Female
 156.72  53.06  Female
 161.73  67.64  Female
 159.94  56.60  Female
 173.40  70.56  Female
 161.02  65.33  Female
 158.72  62.76  Female
 165.90  62.08  Female
 166.14  66.66  Female
 167.18  70.72  Female
 168.48  67.00  Female
 166.58  65.10  Female
 163.43  62.51  Female
 164.14  67.54  Female
 165.55  63.49  Female
 157.06  63.96  Female
 163.58  63.51  Female
 164.60  67.86  Female
 169.42  78.70  Female
 162.36  64.78  Female
 164.22  61.26  Female
 168.22  76.69  Female
 154.78  53.80  Female
 158.54  59.32  Female
 159.98  55.47  Female
 153.82  55.09  Female
 159.49  65.70  Female
 170.95  74.84  Female
 150.85  56.16  Female
 161.73  61.07  Female
 167.18  77.38  Female
 159.06  48.34  Female
 162.95  59.15  Female
 178.19  74.38  Female
 173.38  77.94  Female
 152.32  52.37  Female
 148.38  43.73  Female
 155.72  62.16  Female
 161.42  60.49  Female
 166.19  58.07  Female
 156.20  58.69  Female
 157.81  60.23  Female
 161.13  54.51  Female
 170.11  75.46  Female
 163.79  65.01  Female
 163.01  58.78  Female
 170.21  75.48  Female
 159.21  65.40  Female
 165.82  72.78  Female
 167.99  68.71  Female
 163.32  55.03  Female
 159.09  62.57  Female
 160.23  67.55  Female
 160.61  59.82  Female
 164.64  68.70  Female
 154.96  53.53  Female
 164.45  64.14  Female
 160.39  54.67  Female
 160.38  62.88  Female
 163.49  67.87  Female
 160.57  61.50  Female
 154.45  50.99  Female
 153.51  53.56  Female
 168.60  68.62  Female
 171.78  73.97  Female
 160.25  54.88  Female
 171.54  79.37  Female
 166.12  71.76  Female
 149.85  51.58  Female
 169.09  67.61  Female
 170.51  66.49  Female
 157.46  58.65  Female
 165.38  58.54  Female
 165.66  68.74  Female
 156.47  61.95  Female
 168.39  70.16  Female
 159.05  52.15  Female
 176.10  76.00  Female
 160.62  52.60  Female
 165.13  63.76  Female
 154.11  58.33  Female
 166.08  69.95  Female
 160.28  69.62  Female
 160.08  59.70  Female
 163.82  64.62  Female
 161.72  64.36  Female
 157.76  56.46  Female
 170.35  69.14  Female
 163.97  66.40  Female
 167.65  66.52  Female
 162.12  56.94  Female
 171.75  77.60  Female
 169.01  74.45  Female
 158.85  56.65  Female
 175.41  79.24  Female
 163.06  59.09  Female
 165.27  70.06  Female
 160.47  60.46  Female
 159.75  64.81  Female
 156.21  57.18  Female
 158.77  59.92  Female
 167.18  62.91  Female
 159.26  57.43  Female
 157.49  62.12  Female
 162.96  59.24  Female
 155.00  54.90  Female
 159.37  61.38  Female
 159.42  61.05  Female
 166.49  68.06  Female
 160.31  57.83  Female
 161.90  61.77  Female
 171.40  77.38  Female
 151.80  43.31  Female
 162.63  62.98  Female
 162.39  59.38  Female
 173.39  78.64  Female
 153.10  41.74  Female
 160.63  49.52  Female
 165.96  73.21  Female
 157.66  60.16  Female
 167.61  75.67  Female
 161.54  64.71  Female
 148.90  47.93  Female
 158.37  67.02  Female
 157.64  61.48  Female
 165.44  74.10  Female
 162.00  57.13  Female
 156.45  57.00  Female
 160.38  61.11  Female
 155.92  63.19  Female
 158.51  60.25  Female
 160.27  58.00  Female
 165.83  65.97  Female
 172.30  81.76  Female
 154.69  53.09  Female
 157.51  55.65  Female
 172.74  72.79  Female
 163.62  72.54  Female
 164.44  66.23  Female
 155.39  53.98  Female
 175.59  78.80  Female
 151.79  48.15  Female
 162.26  60.44  Female
 161.54  56.61  Female
 168.91  74.47  Female
 163.57  67.29  Female
 171.59  70.04  Female
 161.26  69.36  Female
 157.99  60.96  Female
 165.93  63.06  Female
 169.59  69.36  Female
 162.87  65.51  Female
 169.03  70.72  Female
 162.03  62.32  Female
 168.11  66.25  Female
 165.19  66.08  Female
 148.33  52.12  Female
 159.40  65.16  Female
 154.98  55.58  Female
 153.44  48.36  Female
 165.70  61.52  Female
 168.18  64.81  Female
 160.97  59.14  Female
 167.36  62.04  Female
 157.71  51.13  Female
 162.37  66.58  Female
 149.31  41.17  Female
 166.63  69.29  Female
 168.38  63.46  Female
 166.17  64.73  Female
 173.04  70.49  Female
 171.19  73.19  Female
 173.49  76.55  Female
 174.81  85.57  Female
 162.98  63.33  Female
 169.13  65.31  Female
 173.22  78.18  Female
 172.49  74.56  Female
 176.22  80.59  Female
 163.97  66.37  Female
 165.09  56.18  Female
 154.26  58.93  Female
 169.33  73.03  Female
 166.18  64.60  Female
 165.24  67.49  Female
 168.26  75.11  Female
 165.93  60.63  Female
 161.95  53.31  Female
 169.20  67.44  Female
 164.35  66.60  Female
 154.13  51.54  Female
 162.01  63.68  Female
 154.58  53.38  Female
 164.74  63.85  Female
 167.13  68.73  Female
 159.09  57.84  Female
 161.00  51.93  Female
 158.94  54.69  Female
 179.49  73.60  Female
 159.31  54.19  Female
 171.18  75.96  Female
 151.28  50.30  Female
 161.77  59.11  Female
 161.90  63.70  Female
 168.19  64.87  Female
 156.24  61.25  Female
 159.46  61.51  Female
 157.34  50.18  Female
 168.16  62.21  Female
 162.01  60.87  Female
 160.35  61.95  Female
 162.28  65.48  Female
 169.77  69.35  Female
 167.78  68.48  Female
 163.23  73.83  Female
 156.18  54.12  Female
 169.75  74.99  Female
 152.67  55.49  Female
 165.55  61.08  Female
 158.65  61.72  Female
 155.86  52.23  Female
 161.60  62.54  Female
 154.36  46.84  Female
 163.94  73.66  Female
 166.62  65.80  Female
 171.49  76.78  Female
 157.05  65.72  Female
 146.44  44.84  Female
 168.05  71.73  Female
 166.86  79.27  Female
 148.95  41.33  Female
 168.19  79.40  Female
 149.86  46.48  Female
 172.63  66.80  Female
 173.38  75.21  Female
 162.90  68.26  Female
 165.24  64.02  Female
 152.94  49.73  Female
 155.25  56.05  Female
 175.56  76.58  Female
 169.52  69.36  Female
 156.75  58.86  Female
 168.07  78.01  Female
 142.44  42.85  Female
 172.62  79.53  Female
 160.91  63.14  Female
 156.08  45.72  Female
 174.00  80.23  Female
 156.13  55.72  Female
 173.91  78.27  Female
 166.12  66.64  Female
 142.52  36.52  Female
 171.36  79.74  Female
 162.35  66.04  Female
 164.61  62.81  Female
 155.51  59.20  Female
 161.47  63.12  Female
 148.60  46.31  Female
 173.13  71.70  Female
 161.94  67.52  Female
 168.66  67.41  Female
 151.30  59.01  Female
 162.71  62.49  Female
 157.03  68.76  Female
 172.12  69.86  Female
 151.26  60.31  Female
 159.18  56.25  Female
 167.49  64.78  Female
 154.40  60.42  Female
 171.15  72.03  Female
 159.55  51.85  Female
 160.95  58.07  Female
 171.09  74.23  Female
 158.92  58.44  Female
 160.20  64.04  Female
 158.08  53.90  Female
 154.13  54.85  Female
 157.84  53.19  Female
 153.68  53.37  Female
 157.95  59.71  Female
 163.80  64.37  Female
 165.78  67.21  Female
 169.64  69.12  Female
 152.12  49.26  Female
 168.16  76.68  Female
 172.47  68.36  Female
 150.08  45.82  Female
 175.59  74.75  Female
 169.70  63.40  Female
 162.94  65.75  Female
 160.69  62.30  Female
 159.05  62.62  Female
 164.40  71.64  Female
 161.14  63.56  Female
 161.04  53.64  Female
 163.31  54.47  Female
 153.08  48.14  Female
 164.91  55.55  Female
 168.95  64.89  Female
 163.40  63.57  Female
 165.97  67.45  Female
 158.10  60.46  Female
 153.99  58.33  Female
 163.75  61.31  Female
 168.69  68.46  Female
 175.20  75.84  Female
 157.44  53.35  Female
 157.89  53.75  Female
 155.98  63.45  Female
 164.46  56.48  Female
 162.16  63.50  Female
 168.30  72.80  Female
 164.10  68.49  Female
 163.60  61.79  Female
 172.27  69.51  Female
 161.88  65.66  Female
 175.95  76.27  Female
 171.81  66.17  Female
 153.84  50.11  Female
 152.49  53.34  Female
 151.45  48.74  Female
 173.57  79.43  Female
 166.85  72.04  Female
 173.15  74.81  Female
 171.50  68.83  Female
 161.20  57.46  Female
 161.91  57.28  Female
 170.37  72.77  Female
 159.24  57.46  Female
 170.78  69.58  Female
 159.52  57.15  Female
 157.78  62.26  Female
 146.83  48.85  Female
 161.07  54.97  Female
 158.46  62.37  Female
 157.61  57.62  Female
 162.00  67.98  Female
 174.54  75.65  Female
 165.30  67.45  Female
 156.36  52.89  Female
 156.77  55.15  Female
 163.88  66.68  Female
 154.36  49.81  Female
 165.75  63.72  Female
 160.67  61.62  Female
 165.21  64.81  Female
 162.01  63.19  Female
 159.82  59.67  Female
 160.71  67.63  Female
 163.64  62.12  Female
 165.49  62.50  Female
 163.18  62.77  Female
 157.21  53.35  Female
 159.40  55.56  Female
 171.99  65.94  Female
 168.39  76.26  Female
 148.79  49.46  Female
 156.60  58.52  Female
 148.52  46.73  Female
 164.99  65.65  Female
 147.19  41.48  Female
 173.00  70.20  Female
 152.77  48.60  Female
 166.73  70.71  Female
 162.11  62.99  Female
 171.57  68.43  Female
 171.32  76.42  Female
 165.01  57.06  Female
 157.86  59.46  Female
 164.09  76.60  Female
 165.39  64.84  Female
 163.35  71.99  Female
 159.15  56.35  Female
 162.47  50.15  Female
 164.93  58.60  Female
 169.39  71.56  Female
 172.78  73.77  Female
 159.77  62.15  Female
 161.71  55.40  Female
 148.28  43.80  Female
 158.10  51.38  Female
 170.88  70.59  Female
 157.29  61.08  Female
 156.58  60.99  Female
 160.36  59.19  Female
 166.82  66.45  Female
 157.04  58.81  Female
 156.63  54.70  Female
 166.87  66.04  Female
 150.53  53.30  Female
 163.88  60.45  Female
 162.32  76.68  Female
 153.96  59.12  Female
 167.49  71.27  Female
 150.57  39.41  Female
 169.68  68.96  Female
 162.03  55.38  Female
 166.83  62.16  Female
 171.23  66.25  Female
 164.50  68.28  Female
 168.46  67.55  Female
 161.79  54.86  Female
 156.85  64.08  Female
 158.36  58.38  Female
 168.62  56.36  Female
 156.45  63.66  Female
 172.57  64.84  Female
 164.38  66.30  Female
 163.84  64.87  Female
 159.48  58.99  Female
 175.89  76.29  Female
 154.81  52.06  Female
 167.07  76.05  Female
 178.01  75.18  Female
 163.57  64.28  Female
 158.16  58.66  Female
 165.97  74.39  Female
 167.34  59.76  Female
 154.13  54.06  Female
 163.54  60.37  Female
 172.87  68.47  Female
 162.53  64.17  Female
 162.82  64.28  Female
 164.46  67.72  Female
 160.41  54.05  Female
 154.78  61.50  Female
 156.70  55.67  Female
 167.00  63.42  Female
 174.42  76.44  Female
 156.68  57.15  Female
 163.51  61.51  Female
 153.53  49.75  Female
 166.64  70.77  Female
 159.47  49.45  Female
 155.20  52.13  Female
 165.15  71.08  Female
 146.00  39.68  Female
 151.20  55.80  Female
 157.98  54.43  Female
 152.40  51.68  Female
 157.52  54.98  Female
 158.98  54.21  Female
 174.30  73.17  Female
 154.57  63.86  Female
 157.85  58.49  Female
 150.32  48.42  Female
 155.83  55.31  Female
 174.25  81.26  Female
 164.67  58.21  Female
 160.05  55.23  Female
 151.99  58.03  Female
 157.39  60.49  Female
 155.56  46.67  Female
 156.82  57.67  Female
 159.05  53.84  Female
 166.32  65.60  Female
 158.02  52.09  Female
 152.40  43.93  Female
 166.45  71.93  Female
 163.19  65.77  Female
 162.79  63.73  Female
 158.76  64.69  Female
 159.11  64.80  Female
 169.28  66.00  Female
 173.03  74.08  Female
 157.50  62.13  Female
 166.61  68.45  Female
 161.49  63.84  Female
 166.53  64.08  Female
 144.16  40.31  Female
 147.44  41.87  Female
 174.22  77.63  Female
 161.80  69.34  Female
 160.47  63.06  Female
 171.79  74.77  Female
 169.01  72.56  Female
 158.07  61.99  Female
 153.87  44.43  Female
 160.91  61.76  Female
 170.31  72.90  Female
 171.50  77.25  Female
 166.76  72.33  Female
 159.06  64.83  Female
 161.29  62.22  Female
 167.31  70.94  Female
 164.71  65.72  Female
 153.05  49.93  Female
 180.17  79.80  Female
 151.55  48.67  Female
 157.98  62.26  Female
 168.43  66.93  Female
 166.82  67.25  Female
 149.50  44.69  Female
 161.77  60.30  Female
 160.44  59.29  Female
 153.92  48.51  Female
 159.58  50.62  Female
 159.29  54.33  Female
 158.00  55.75  Female
 162.20  56.87  Female
 154.88  56.74  Female
 169.42  61.61  Female
 153.17  61.09  Female
 158.90  58.70  Female
 160.04  63.22  Female
 155.95  53.63  Female
 162.59  55.24  Female
 157.73  49.59  Female
 165.74  67.81  Female
 172.82  73.42  Female
 166.64  61.74  Female
 165.54  63.49  Female
 161.84  65.42  Female
 165.02  61.10  Female
 158.97  60.20  Female
 167.83  73.90  Female
 154.09  55.15  Female
 164.71  67.88  Female
 158.30  59.92  Female
 161.35  66.68  Female
 155.16  57.67  Female
 162.99  57.69  Female
 168.30  69.73  Female
 145.31  45.12  Female
 160.84  59.35  Female
 149.81  48.06  Female
 163.56  69.04  Female
 168.56  69.28  Female
 163.92  59.26  Female
 169.15  69.99  Female
 164.49  68.91  Female
 151.80  60.53  Female
 160.91  70.75  Female
 162.36  66.59  Female
 165.78  73.23  Female
 168.63  67.15  Female
 164.73  61.23  Female
 169.91  68.72  Female
 167.38  68.24  Female
 161.92  60.55  Female
 158.74  62.37  Female
 167.79  64.08  Female
 158.43  61.55  Female
 161.14  61.13  Female
 163.90  59.47  Female
 163.19  63.15  Female
 161.18  56.25  Female
 164.45  66.81  Female
 162.31  68.11  Female
 155.12  50.69  Female
 160.48  53.07  Female
 163.11  62.41  Female
 156.21  46.57  Female
 162.50  64.57  Female
 155.59  59.62  Female
 166.77  62.08  Female
 162.88  61.23  Female
 172.03  66.90  Female
 143.84  40.58  Female
 147.86  44.84  Female
 152.50  57.00  Female
 151.12  56.96  Female
 166.51  60.48  Female
 160.19  59.48  Female
 159.68  54.53  Female
 166.31  62.64  Female
 170.99  67.61  Female
 153.43  55.43  Female
 159.49  66.21  Female
 163.79  63.50  Female
 162.04  56.53  Female
 160.97  62.60  Female
 159.50  56.02  Female
 159.75  58.93  Female
 160.34  54.55  Female
 155.93  59.29  Female
 165.25  64.54  Female
 154.04  55.27  Female
 162.27  57.57  Female
 165.63  68.25  Female
 172.63  73.66  Female
 158.25  58.23  Female
 169.60  57.31  Female
 165.67  58.57  Female
 164.63  66.17  Female
 155.72  55.57  Female
 163.91  67.21  Female
 157.54  53.05  Female
 156.92  54.40  Female
 163.16  64.13  Female
 158.35  62.35  Female
 149.94  48.84  Female
 165.76  67.85  Female
 161.76  57.87  Female
 169.91  63.65  Female
 150.29  50.81  Female
 150.21  51.46  Female
 154.85  49.86  Female
 167.13  60.93  Female
 168.71  71.09  Female
 146.15  43.62  Female
 157.24  51.96  Female
 165.62  65.11  Female
 175.74  74.40  Female
 162.58  69.86  Female
 162.45  57.80  Female
 168.32  64.35  Female
 165.54  65.25  Female
 157.31  56.59  Female
 169.71  76.46  Female
 159.77  62.32  Female
 158.43  61.17  Female
 169.78  68.69  Female
 162.27  56.58  Female
 169.79  74.95  Female
 168.92  65.40  Female
 149.11  46.25  Female
 160.47  62.60  Female
 165.48  55.67  Female
 160.24  56.44  Female
 157.73  60.64  Female
 164.05  58.68  Female
 160.77  72.48  Female
 162.79  64.47  Female
 158.00  59.20  Female
 155.43  46.98  Female
 170.83  64.79  Female
 181.45  79.38  Female
 153.80  49.08  Female
 159.03  56.73  Female
 157.17  49.04  Female
 158.28  56.14  Female
 162.72  52.82  Female
 152.90  57.99  Female
 173.31  73.17  Female
 166.17  61.05  Female
 166.73  67.35  Female
 151.16  48.36  Female
 165.05  58.88  Female
 167.33  72.48  Female
 150.64  49.17  Female
 167.82  64.67  Female
 165.58  69.16  Female
 166.86  63.77  Female
 158.97  60.74  Female
 168.68  73.47  Female
 165.43  59.89  Female
 166.07  58.67  Female
 170.64  72.25  Female
 163.23  67.30  Female
 163.00  64.60  Female
 155.20  54.61  Female
 173.34  71.77  Female
 161.09  57.13  Female
 167.34  72.50  Female
 165.11  70.77  Female
 156.74  54.70  Female
 176.37  77.16  Female
 166.20  69.76  Female
 164.70  64.80  Female
 164.82  69.65  Female
 157.04  65.56  Female
 162.41  56.78  Female
 162.36  63.89  Female
 154.22  52.92  Female
 162.51  71.03  Female
 174.34  70.94  Female
 155.70  62.58  Female
 154.66  51.28  Female
 162.87  63.97  Female
 173.26  65.98  Female
 170.24  73.48  Female
 178.48  71.76  Female
 154.54  59.55  Female
 159.56  64.97  Female
 171.93  80.50  Female
 155.58  55.70  Female
 167.83  70.84  Female
 176.12  76.03  Female
 153.87  57.76  Female
 156.60  64.17  Female
 161.89  63.34  Female
 158.07  49.07  Female
 165.56  65.20  Female
 166.36  68.73  Female
 165.72  65.65  Female
 167.43  74.86  Female
 141.86  47.06  Female
 149.38  42.20  Female
 161.80  64.55  Female
 159.64  65.90  Female
 164.84  65.01  Female
 161.01  50.12  Female
 163.16  64.99  Female
 161.38  62.41  Female
 168.16  69.58  Female
 153.40  59.31  Female
 176.85  72.50  Female
 170.94  73.31  Female
 158.98  60.01  Female
 164.68  61.87  Female
 157.29  51.55  Female
 162.84  66.56  Female
 155.31  53.88  Female
 164.05  63.84  Female
 163.48  64.04  Female
 167.81  71.88  Female
 151.97  45.23  Female
 162.58  61.53  Female
 162.84  60.85  Female
 156.91  55.51  Female
 162.70  63.24  Female
 167.48  68.99  Female
 160.32  55.38  Female
 174.76  76.17  Female
 178.50  84.81  Female
 158.31  65.73  Female
 151.93  50.84  Female
 160.01  55.58  Female
 157.44  50.12  Female
 162.96  62.06  Female
 153.73  56.57  Female
 162.91  60.31  Female
 161.87  63.50  Female
 168.07  69.73  Female
 172.05  69.25  Female
 172.30  72.72  Female
 147.60  43.66  Female
 156.29  52.25  Female
 159.75  68.64  Female
 160.29  62.74  Female
 162.75  57.70  Female
 158.52  65.01  Female
 163.36  65.24  Female
 167.34  75.44  Female
 169.23  64.03  Female
 157.55  55.86  Female
 156.13  62.20  Female
 154.50  51.53  Female
 153.90  49.57  Female
 152.72  53.99  Female
 144.41  44.16  Female
 155.71  58.17  Female
 151.66  49.85  Female
 176.78  78.70  Female
 170.03  61.74  Female
 148.96  43.78  Female
 154.20  53.21  Female
 157.07  57.74  Female
 169.89  73.87  Female
 155.05  59.73  Female
 159.90  61.10  Female
 168.57  71.48  Female
 166.81  72.51  Female
 154.10  45.61  Female
 160.44  54.85  Female
 166.74  74.63  Female
 149.77  41.63  Female
 161.42  59.55  Female
 169.28  68.68  Female
 165.29  63.52  Female
 152.15  53.73  Female
 157.56  58.39  Female
 174.47  78.51  Female
 170.81  78.33  Female
 158.81  57.66  Female
 154.43  57.11  Female
 149.07  54.24  Female
 164.75  62.51  Female
 179.18  88.94  Female
 168.28  63.73  Female
 159.41  61.11  Female
 153.50  53.73  Female
 164.67  64.89  Female
 156.54  64.39  Female
 164.84  67.82  Female
 160.69  67.57  Female
 163.67  55.58  Female
 156.88  67.10  Female
 152.73  48.94  Female
 150.65  41.74  Female
 170.03  61.23  Female
 160.12  64.02  Female
 166.47  67.71  Female
 160.11  65.00  Female
 160.95  61.63  Female
 165.66  69.59  Female
 153.31  57.98  Female
 173.15  72.72  Female
 164.45  64.39  Female
 166.11  64.18  Female
 159.88  59.53  Female
 170.46  73.26  Female
 155.62  45.92  Female
 165.33  60.46  Female
 165.82  58.64  Female
 165.08  62.50  Female
 164.70  70.03  Female
 152.88  53.49  Female
 176.89  71.21  Female
 146.49  57.12  Female
 156.39  58.29  Female
 146.20  47.70  Female
 167.13  65.21  Female
 159.90  54.73  Female
 175.39  75.49  Female
 162.63  66.57  Female
 151.13  58.47  Female
 163.15  68.73  Female
 167.10  72.28  Female
 157.98  55.58  Female
 159.58  55.81  Female
 154.11  51.12  Female
 154.39  52.11  Female
 152.81  52.66  Female
 148.96  43.44  Female
 163.31  67.15  Female
 154.31  51.44  Female
 168.12  68.63  Female
 166.83  65.41  Female
 156.34  58.85  Female
 161.03  68.27  Female
 157.34  56.79  Female
 162.69  61.58  Female
 164.02  67.34  Female
 161.28  61.19  Female
 159.18  50.38  Female
 159.54  56.36  Female
 159.15  56.18  Female
 150.97  50.73  Female
 163.81  57.92  Female
 154.16  58.97  Female
 161.82  61.61  Female
 151.89  46.62  Female
 161.35  58.92  Female
 173.89  77.15  Female
 169.29  72.38  Female
 169.47  66.62  Female
 165.50  62.02  Female
 176.53  80.73  Female
 160.12  59.43  Female
 154.13  52.08  Female
 150.12  46.90  Female
 152.41  51.90  Female
 159.49  54.05  Female
 156.34  55.73  Female
 171.40  74.58  Female
 164.57  63.67  Female
 158.60  55.07  Female
 169.05  68.03  Female
 157.95  50.39  Female
 165.89  61.88  Female
 172.30  70.87  Female
 162.00  75.33  Female
 155.79  48.73  Female
 168.45  62.83  Female
 162.85  60.91  Female
 160.29  53.02  Female
 147.86  46.15  Female
 160.02  54.51  Female
 150.72  49.97  Female
 160.10  57.48  Female
 161.34  59.15  Female
 157.73  61.85  Female
 160.48  59.98  Female
 165.27  69.65  Female
 174.46  75.25  Female
 160.11  59.01  Female
 160.68  56.33  Female
 162.34  59.42  Female
 147.80  48.55  Female
 146.81  39.09  Female
 166.03  63.13  Female
 157.63  55.42  Female
 159.00  52.05  Female
 161.83  63.77  Female
 152.69  57.92  Female
 171.74  71.55  Female
 148.30  38.91  Female
 154.71  54.55  Female
 170.14  64.82  Female
 153.84  48.43  Female
 156.52  55.89  Female
 158.65  57.45  Female
 157.05  52.97  Female
 154.61  52.21  Female
 168.04  73.62  Female
 154.79  50.30  Female
 153.66  50.72  Female
 168.07  69.70  Female
 163.87  63.04  Female
 161.13  64.21  Female
 158.27  59.58  Female
 159.76  56.71  Female
 163.86  60.15  Female
 164.46  60.56  Female
 160.88  65.63  Female
 159.54  55.82  Female
 161.28  66.32  Female
 162.70  67.92  Female
 163.44  62.95  Female
 160.23  61.65  Female
 163.58  63.10  Female
 164.29  62.97  Female
 170.67  71.81  Female
 162.22  57.52  Female
 160.82  62.26  Female
 150.70  46.49  Female
 159.10  60.96  Female
 153.47  52.65  Female
 156.61  51.96  Female
 154.52  48.65  Female
 164.13  55.14  Female
 153.98  54.60  Female
 163.01  66.50  Female
 164.36  73.32  Female
 152.32  46.99  Female
 165.85  62.95  Female
 162.16  58.76  Female
 160.45  64.40  Female
 167.54  67.98  Female
 168.02  73.58  Female
 159.49  54.61  Female
 167.00  64.43  Female
 154.87  62.78  Female
 162.80  67.70  Female
 169.71  71.13  Female
 168.72  60.14  Female
 167.30  71.73  Female
 151.79  47.14  Female
 162.83  65.65  Female
 151.62  50.05  Female
 159.49  64.27  Female
 167.46  56.92  Female
 160.51  63.28  Female
 169.23  72.62  Female
 163.91  65.35  Female
 156.87  49.90  Female
 171.16  73.72  Female
 160.72  52.95  Female
 155.25  56.05  Female
 163.23  59.99  Female
 177.79  80.07  Female
 173.65  69.72  Female
 171.47  77.82  Female
 162.67  74.98  Female
 158.77  55.12  Female
 161.39  65.02  Female
 160.12  58.75  Female
 166.97  63.33  Female
 167.96  68.22  Female
 168.13  76.07  Female
 166.71  62.74  Female
 159.21  61.18  Female
 161.89  62.56  Female
 154.43  49.48  Female
 161.32  51.74  Female
 161.12  66.20  Female
 157.63  52.33  Female
 163.56  57.93  Female
 162.11  69.68  Female
 158.11  52.88  Female
 161.16  60.55  Female
 162.77  60.52  Female
 162.30  50.99  Female
 159.12  60.37  Female
 168.75  66.12  Female
 162.21  62.20  Female
 161.75  70.25  Female
 164.47  62.76  Female
 168.28  69.77  Female
 158.73  53.20  Female
 166.32  67.00  Female
 155.37  50.60  Female
 163.55  59.38  Female
 159.31  62.69  Female
 154.86  52.38  Female
 159.42  53.36  Female
 158.02  57.14  Female
 168.14  76.10  Female
 161.98  61.81  Female
 167.14  70.91  Female
 161.52  58.33  Female
 151.08  49.39  Female
 161.82  58.63  Female
 153.75  50.05  Female
 172.34  74.19  Female
 152.44  53.36  Female
 163.46  63.18  Female
 163.31  59.52  Female
 154.08  53.48  Female
 157.97  54.34  Female
 152.85  49.55  Female
 151.49  45.59  Female
 162.26  64.85  Female
 163.70  63.64  Female
 162.79  61.60  Female
 158.70  69.52  Female
 158.16  62.76  Female
 151.66  52.13  Female
 166.48  61.09  Female
 168.52  71.11  Female
 160.64  57.00  Female
 159.56  46.44  Female
 173.76  69.60  Female
 159.30  49.25  Female
 163.27  73.60  Female
 157.29  57.06  Female
 159.35  64.10  Female
 160.26  62.18  Female
 148.42  51.93  Female
 176.17  82.37  Female
 171.35  71.32  Female
 159.60  58.44  Female
 153.11  52.82  Female
 170.89  68.48  Female
 176.23  82.68  Female
 153.41  56.16  Female
 158.58  52.68  Female
 158.07  64.47  Female
 152.59  63.08  Female
 166.37  66.57  Female
 155.55  59.20  Female
 152.86  57.30  Female
 156.15  52.73  Female
 174.13  68.84  Female
 172.66  71.58  Female
 153.67  54.87  Female
 157.60  64.05  Female
 152.87  45.06  Female
 168.27  70.03  Female
 167.45  62.22  Female
 161.65  55.10  Female
 157.88  60.75  Female
 170.26  66.00  Female
 159.30  51.53  Female
 148.84  48.55  Female
 169.86  66.24  Female
 165.56  68.00  Female
 161.74  55.49  Female
 160.57  61.18  Female
 161.20  60.03  Female
 167.85  68.35  Female
 163.99  64.78  Female
 170.43  67.38  Female
 165.20  58.74  Female
 158.30  63.18  Female
 173.67  74.29  Female
 156.24  61.87  Female
 160.42  59.97  Female
 158.03  60.60  Female
 166.53  61.05  Female
 163.99  62.33  Female
 165.34  70.78  Female
 157.01  53.66  Female
 164.23  61.70  Female
 168.23  69.08  Female
 161.84  57.99  Female
 157.02  55.14  Female
 161.42  64.38  Female
 162.19  62.20  Female
 161.43  61.11  Female
 168.04  68.74  Female
 158.47  50.25  Female
 174.94  75.10  Female
 165.73  62.21  Female
 151.68  49.80  Female
 154.99  54.80  Female
 150.14  47.56  Female
 156.63  52.46  Female
 158.41  58.24  Female
 167.73  59.98  Female
 163.22  59.59  Female
 156.34  56.47  Female
 156.53  60.92  Female
 165.75  62.32  Female
 164.31  54.46  Female
 163.08  65.14  Female
 156.31  56.91  Female
 159.45  62.36  Female
 152.72  50.60  Female
 169.65  64.75  Female
 162.84  59.76  Female
 152.74  58.84  Female
 163.95  64.94  Female
 164.48  66.27  Female
